rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
1349,Kepler-1464,c,Transit,2,5.32786292,,,,,,0.089,,0,1,0,1,19h08m56.56s,287.235677,+38d45m15.0s,38.754161,692.00,14.159,Kepler-band,5828.00,1.02,1.01,2016-05-10
1350,Kepler-1465,b,Transit,1,31.82771110,,,,,,0.158,,0,1,0,1,19h19m16.64s,289.819341,+51d54m17.5s,51.904850,350.00,14.410,Kepler-band,4726.00,0.75,0.71,2016-05-10
1351,Kepler-1466,b,Transit,1,31.17504480,,,,,,0.138,,0,1,0,1,19h19m19.49s,289.831222,+44d36m35.5s,44.609863,686.00,13.926,Kepler-band,5884.00,1.01,1.02,2016-05-10
1352,Kepler-1467,b,Transit,1,47.05690430,,,,,,0.294,,0,1,0,1,19h40m11.65s,295.048540,+45d20m33.7s,45.342686,890.00,15.549,Kepler-band,5332.00,0.86,0.82,2016-05-10
1353,Kepler-1468,b,Transit,2,8.23984869,,,,,,0.154,,0,1,0,1,19h34m04.76s,293.519844,+41d16m38.7s,41.277405,1130.00,15.024,Kepler-band,5893.00,1.04,1.05,2016-05-10
1354,Kepler-1468,c,Transit,2,3.54553021,,,,,,0.103,,0,1,0,1,19h34m04.76s,293.519844,+41d16m38.7s,41.277405,1130.00,15.024,Kepler-band,5893.00,1.04,1.05,2016-05-10
1355,Kepler-1469,b,Transit,1,21.86353010,,,,,,0.250,,0,1,0,1,19h35m17.13s,293.821357,+39d23m28.9s,39.391350,1255.00,15.965,Kepler-band,5507.00,0.92,0.89,2016-05-10
1356,Kepler-147,b,Transit,2,12.61058400,0.113000,,,,,0.136,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,,13.954,Kepler-band,6012.00,1.01,1.47,2014-05-14
1357,Kepler-147,c,Transit,2,33.41642300,0.216000,,,,,0.217,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,,13.954,Kepler-band,6012.00,1.01,1.47,2014-05-14
1358,Kepler-1470,b,Transit,1,16.29509030,,,,,,0.095,,0,1,0,1,19h14m46.80s,288.695007,+39d52m59.5s,39.883191,569.00,15.061,Kepler-band,4961.00,0.80,0.76,2016-05-10
1359,Kepler-1471,b,Transit,1,3.63899398,,,,,,0.126,,0,1,0,1,19h18m39.57s,289.664878,+50d01m12.2s,50.020046,1059.00,15.254,Kepler-band,5660.00,0.95,0.93,2016-05-10
1360,Kepler-1472,b,Transit,1,38.13128310,,,,,,0.170,,0,1,0,1,19h39m24.64s,294.852648,+49d03m26.9s,49.057472,1269.00,14.633,Kepler-band,6159.00,1.16,1.25,2016-05-10
1361,Kepler-1473,b,Transit,1,14.42735510,,,,,,0.106,,0,1,0,1,19h22m32.78s,290.636569,+48d59m45.9s,48.996082,625.00,13.359,Kepler-band,6046.00,1.09,1.09,2016-05-10
1362,Kepler-1474,b,Transit,1,36.43334520,,,,,,0.193,,0,1,0,1,19h38m46.57s,294.694049,+45d52m00.6s,45.866837,1214.00,15.246,Kepler-band,5870.00,1.04,1.04,2016-05-10
1363,Kepler-1475,b,Transit,1,82.17737400,,,,,,0.261,,0,1,0,1,19h43m47.59s,295.948273,+44d45m11.2s,44.753124,1714.00,15.292,Kepler-band,6214.00,1.18,1.28,2016-05-10
1364,Kepler-1476,b,Transit,1,10.35863224,,,,,,0.149,,0,1,0,1,18h58m07.70s,284.532096,+43d59m23.8s,43.989956,1218.00,15.408,Kepler-band,5663.00,0.98,0.96,2016-05-10
1365,Kepler-1477,b,Transit,1,11.55530021,,,,,,0.105,,0,1,0,1,18h45m11.65s,281.298535,+42d41m08.7s,42.685753,525.00,14.598,Kepler-band,5100.00,0.81,0.78,2016-05-10
1366,Kepler-1478,b,Transit,1,26.08405940,,,,,,0.154,,0,1,0,1,19h32m39.62s,293.165079,+41d44m46.4s,41.746235,1405.00,15.440,Kepler-band,5904.00,1.04,1.06,2016-05-10
1367,Kepler-1479,b,Transit,1,14.53261362,,,,,,0.163,,0,1,0,1,19h02m50.86s,285.711919,+49d42m24.0s,49.706657,619.00,13.785,Kepler-band,5796.00,0.99,0.98,2016-05-10
1368,Kepler-148,b,Transit,3,1.72936600,0.028000,,,,,0.161,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,,15.342,Kepler-band,5272.00,,0.85,2014-05-14
1369,Kepler-148,c,Transit,3,4.18004300,0.050000,,,,,0.321,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,,15.342,Kepler-band,5272.00,,0.85,2014-05-14
1370,Kepler-148,d,Transit,3,51.84688575,,,,,,0.774,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,,15.342,Kepler-band,5272.00,,0.85,2016-05-10
1371,Kepler-1480,b,Transit,1,22.12679948,,,,,,0.149,,0,1,0,1,19h27m59.95s,291.999771,+49d18m06.5s,49.301811,540.00,14.523,Kepler-band,5156.00,0.85,0.81,2016-05-10
1372,Kepler-1481,b,Transit,1,5.94220998,,,,,,0.110,,0,1,0,1,19h17m45.35s,289.438971,+49d43m52.4s,49.731220,493.00,14.779,Kepler-band,4908.00,0.80,0.75,2016-05-10
1373,Kepler-1482,b,Transit,1,12.25383217,,,,,,0.090,,0,1,0,1,19h01m15.31s,285.313805,+48d43m30.9s,48.725254,442.00,13.747,Kepler-band,5381.00,0.88,0.84,2016-05-10
1374,Kepler-1483,b,Transit,1,9.50851560,,,,,,0.136,,0,1,0,1,19h41m38.35s,295.409776,+42d09m03.0s,42.150831,1327.00,14.440,Kepler-band,6337.00,1.25,1.40,2016-05-10
1375,Kepler-1484,b,Transit,1,30.45491360,,,,,,0.188,,0,1,0,1,19h30m44.23s,292.684285,+38d07m34.6s,38.126286,1095.00,15.268,Kepler-band,5730.00,0.94,0.92,2016-05-10
1376,Kepler-1485,b,Transit,1,19.91577250,,,,,,0.131,,0,1,0,1,19h52m22.90s,298.095423,+44d44m13.4s,44.737057,550.00,13.204,Kepler-band,6087.00,1.11,1.12,2016-05-10
1377,Kepler-1486,b,Transit,1,54.64957590,,,,,,0.207,,0,1,0,1,19h22m21.69s,290.590382,+45d26m23.0s,45.439713,1465.00,15.335,Kepler-band,5965.00,1.08,1.12,2016-05-10
1378,Kepler-1487,b,Transit,1,7.31946363,,,,,,0.190,,0,1,0,1,19h41m59.55s,295.498108,+38d38m40.2s,38.644501,1094.00,13.489,Kepler-band,6541.00,1.38,1.63,2016-05-10
1379,Kepler-1488,b,Transit,1,39.81899320,,,,,,0.166,,0,1,0,1,19h06m35.14s,286.646417,+49d56m16.0s,49.937778,618.00,13.102,Kepler-band,5820.00,1.05,1.31,2016-05-10
1380,Kepler-1489,b,Transit,1,82.29475100,,,,,,0.158,,0,1,0,1,18h45m11.00s,281.295831,+44d27m55.5s,44.465405,870.00,14.828,Kepler-band,5655.00,0.93,0.90,2016-05-10
1381,Kepler-149,b,Transit,3,29.19894300,0.184000,,,,,0.376,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,,14.001,Kepler-band,5381.00,,0.95,2014-05-14
1382,Kepler-149,c,Transit,3,55.32832800,0.281000,,,,,0.144,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,,14.001,Kepler-band,5381.00,,0.95,2014-05-14
1383,Kepler-149,d,Transit,3,160.01803200,0.571000,,,,,0.353,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,,14.001,Kepler-band,5381.00,,0.95,2014-05-14
1384,Kepler-1490,b,Transit,1,92.43629730,,,,,,0.271,,0,1,0,1,19h42m46.46s,295.693573,+42d36m34.2s,42.609512,968.00,15.449,Kepler-band,5515.00,0.90,0.87,2016-05-10
1385,Kepler-1491,b,Transit,1,16.58617620,,,,,,0.135,,0,1,0,1,19h34m31.14s,293.629756,+45d44m26.3s,45.740651,1312.00,15.589,Kepler-band,5728.00,1.00,0.99,2016-05-10
1386,Kepler-1492,b,Transit,1,16.75255007,,,,,,0.133,,0,1,0,1,19h14m23.30s,288.597097,+41d02m11.1s,41.036420,371.00,14.534,Kepler-band,4712.00,0.77,0.72,2016-05-10
1387,Kepler-1493,b,Transit,1,15.02179830,,,,,,0.126,,0,1,0,1,19h14m11.80s,288.549148,+38d33m54.8s,38.565232,572.00,13.109,Kepler-band,5863.00,1.06,1.29,2016-05-10
1388,Kepler-1494,b,Transit,1,91.08048200,,,,,,0.274,,0,1,0,1,18h50m37.78s,282.657401,+43d09m45.1s,43.162518,1059.00,15.214,Kepler-band,5659.00,0.96,0.94,2016-05-10
1389,Kepler-1495,b,Transit,1,85.27325600,,,,,,0.262,,0,1,0,1,19h04m31.38s,286.130757,+38d46m46.7s,38.779631,1307.00,15.417,Kepler-band,5831.00,1.03,1.04,2016-05-10
1390,Kepler-1496,b,Transit,1,64.65880170,,,,,,0.198,,0,1,0,1,19h35m53.74s,293.973936,+45d21m02.5s,45.350704,1293.00,14.694,Kepler-band,6182.00,1.18,1.27,2016-05-10
1391,Kepler-1497,b,Transit,1,8.74199772,,,,,,0.148,,0,1,0,1,19h44m47.07s,296.196140,+45d38m03.6s,45.634331,1122.00,15.364,Kepler-band,5675.00,0.96,0.95,2016-05-10
1392,Kepler-1498,b,Transit,1,48.05140500,,,,,,0.119,,0,1,0,1,18h59m06.75s,284.778110,+44d55m00.4s,44.916782,740.00,15.033,Kepler-band,5256.00,0.86,0.81,2016-05-10
1393,Kepler-1499,b,Transit,1,44.20080000,,,,,,0.106,,0,1,0,1,18h55m56.72s,283.986337,+41d39m01.5s,41.650406,310.00,13.509,Kepler-band,5097.00,0.82,0.78,2016-05-10
1394,Kepler-15,b,Transit,1,4.94278200,0.057140,0.060000,87.440,0.66000,Mass,0.960,0.93000,0,1,0,1,19h44m48.14s,296.200595,+49d08m24.4s,49.140125,,13.758,Kepler-band,5515.00,1.02,0.99,2014-05-14
1395,Kepler-150,b,Transit,4,3.42805400,0.044000,,,,,0.112,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,,14.985,Kepler-band,5560.00,,0.94,2014-05-14
1396,Kepler-150,c,Transit,4,7.38199800,0.073000,,,,,0.329,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,,14.985,Kepler-band,5560.00,,0.94,2014-05-14
1397,Kepler-150,d,Transit,4,12.56093000,0.104000,,,,,0.249,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,,14.985,Kepler-band,5560.00,,0.94,2014-05-14
1398,Kepler-150,e,Transit,4,30.82655700,0.189000,,,,,0.278,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,,14.985,Kepler-band,5560.00,,0.94,2014-05-14
1399,Kepler-1500,b,Transit,1,15.03301050,,,,,,0.107,,0,1,0,1,19h15m32.00s,288.883334,+39d44m40.5s,39.744572,904.00,14.606,Kepler-band,5845.00,1.00,1.00,2016-05-10
1400,Kepler-1501,b,Transit,1,14.55645330,,,,,,0.139,,0,1,0,1,19h19m40.44s,289.918519,+42d00m05.2s,42.001431,888.00,13.710,Kepler-band,6229.00,1.20,1.30,2016-05-10
1401,Kepler-1502,b,Transit,1,41.70836290,,,,,,0.284,,0,1,0,1,19h44m25.90s,296.107919,+39d19m11.7s,39.319913,1540.00,14.155,Kepler-band,6666.00,1.44,1.72,2016-05-10
1402,Kepler-1503,b,Transit,1,96.16987000,,,,,,0.203,,0,1,0,1,19h34m54.52s,293.727175,+42d48m24.3s,42.806759,850.00,15.796,Kepler-band,5069.00,0.77,0.74,2016-05-10
1403,Kepler-1504,b,Transit,1,82.30400300,,,,,,0.190,,0,1,0,1,19h18m50.88s,289.711993,+50d07m41.6s,50.128212,1029.00,15.654,Kepler-band,5393.00,0.85,0.81,2016-05-10
1404,Kepler-1505,b,Transit,1,30.86093660,,,,,,0.083,,0,1,0,1,19h28m00.49s,292.002052,+41d47m13.1s,41.786961,359.00,12.988,Kepler-band,5686.00,0.93,0.86,2016-05-10
1405,Kepler-1506,b,Transit,1,14.03291540,,,,,,0.118,,0,1,0,1,19h20m35.97s,290.149884,+41d27m52.5s,41.464595,1318.00,15.652,Kepler-band,5676.00,0.95,0.93,2016-05-10
1406,Kepler-1507,b,Transit,1,16.05062130,,,,,,0.075,,0,1,0,1,19h14m14.77s,288.561525,+46d32m09.8s,46.536053,342.00,13.136,Kepler-band,5410.00,0.89,0.85,2016-05-10
1407,Kepler-1508,b,Transit,1,20.70565040,,,,,,0.119,,0,1,0,1,19h52m28.53s,298.118885,+40d22m30.2s,40.375047,892.00,14.276,Kepler-band,6158.00,1.14,1.22,2016-05-10
1408,Kepler-1509,b,Transit,1,25.43381970,,,,,,0.165,,0,1,0,1,18h55m11.48s,283.797813,+46d55m51.6s,46.931004,1277.00,15.386,Kepler-band,5780.00,1.00,0.99,2016-05-10
1409,Kepler-151,b,Transit,2,15.22895800,0.116000,,,,,0.273,,0,1,0,1,19h28m39.07s,292.162778,+41d01m23.6s,41.023235,,14.769,Kepler-band,5460.00,0.83,0.83,2014-05-14
1410,Kepler-151,c,Transit,2,24.67461200,0.160000,,,,,0.186,,0,1,0,1,19h28m39.07s,292.162778,+41d01m23.6s,41.023235,,14.769,Kepler-band,5460.00,0.83,0.83,2014-05-14
1411,Kepler-1510,b,Transit,1,84.70392100,,,,,,0.300,,0,1,0,1,19h55m50.19s,298.959138,+48d15m28.2s,48.257824,1615.00,15.169,Kepler-band,6200.00,1.19,1.28,2016-05-10
1412,Kepler-1511,b,Transit,1,23.23827920,,,,,,0.150,,0,1,0,1,19h13m41.09s,288.421218,+43d10m47.3s,43.179798,897.00,13.932,Kepler-band,6064.00,1.17,1.29,2016-05-10
1413,Kepler-1512,b,Transit,1,20.35972599,,,,,,0.105,,0,1,0,1,19h17m05.88s,289.274503,+44d28m12.9s,44.470253,162.00,13.393,Kepler-band,4372.00,0.73,0.67,2016-05-10
1414,Kepler-1513,b,Transit,1,160.88465087,,,,,,0.755,,0,1,0,1,19h19m09.99s,289.791634,+39d17m07.0s,39.285277,384.00,12.888,Kepler-band,5617.00,0.99,0.97,2016-05-10
1415,Kepler-1514,b,Transit,1,217.83176260,,,,,,1.055,,0,1,0,1,19h30m30.59s,292.627466,+37d51m36.5s,37.860133,379.00,11.690,Kepler-band,6251.00,1.21,1.22,2016-05-10
1416,Kepler-1515,b,Transit,1,214.31141640,,,,,,0.852,,0,1,0,1,19h23m53.74s,290.973930,+48d10m41.4s,48.178162,504.00,12.040,Kepler-band,6511.00,1.30,1.41,2016-05-10
1417,Kepler-1516,b,Transit,1,7.25931979,,,,,,0.156,,0,1,0,1,19h25m58.70s,291.494603,+44d31m24.6s,44.523502,872.00,14.461,Kepler-band,5904.00,1.04,1.07,2016-05-10
1418,Kepler-1517,b,Transit,1,5.54608367,,,,,,0.871,,0,1,0,1,19h11m13.73s,287.807220,+43d11m19.6s,43.188778,869.00,12.252,Kepler-band,7010.00,1.58,1.95,2016-05-10
1419,Kepler-1518,b,Transit,1,5.11177904,,,,,,0.272,,0,1,0,1,20h01m19.77s,300.332385,+44d59m10.1s,44.986137,1140.00,13.306,Kepler-band,6846.00,1.54,1.88,2016-05-10
1420,Kepler-1519,b,Transit,1,240.79893970,,,,,,0.630,,0,1,0,1,19h46m40.30s,296.667903,+49d27m42.7s,49.461861,858.00,14.822,Kepler-band,5644.00,0.94,0.91,2016-05-10
1421,Kepler-152,b,Transit,2,18.20797300,0.124000,,,,,0.249,,0,1,0,1,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,,14.290,Kepler-band,5088.00,,0.72,2014-05-14
1422,Kepler-152,c,Transit,2,88.25505500,0.356000,,,,,0.213,,0,1,0,1,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,,14.290,Kepler-band,5088.00,,0.72,2014-05-14
1423,Kepler-1520,b,Transit,1,0.65355357,,,,,,0.515,,0,1,0,1,19h23m51.89s,290.966214,+51d30m17.0s,51.504723,636.00,15.692,Kepler-band,4677.00,0.76,0.71,2016-05-10
1424,Kepler-1521,b,Transit,1,47.14840805,,,,,,0.223,,0,1,0,1,19h30m45.67s,292.690301,+37d50m06.0s,37.835001,227.00,12.860,Kepler-band,5042.00,0.81,0.76,2016-05-10
1425,Kepler-1522,b,Transit,1,1.84788917,,,,,,0.154,,0,1,0,1,19h19m22.37s,289.843226,+52d04m12.6s,52.070160,690.00,14.216,Kepler-band,5706.00,0.96,0.93,2016-05-10
1426,Kepler-1523,b,Transit,1,0.93875077,,,,,,0.141,,0,1,0,1,19h44m12.97s,296.054062,+45d49m37.4s,45.827049,918.00,14.860,Kepler-band,5708.00,0.97,0.96,2016-05-10
1427,Kepler-1524,b,Transit,1,70.96746030,,,,,,0.316,,0,1,0,1,19h35m32.50s,293.885398,+39d31m11.3s,39.519818,506.00,12.720,Kepler-band,6179.00,1.17,1.25,2016-05-10
1428,Kepler-1525,b,Transit,1,2.41660118,,,,,,0.081,,0,1,0,1,19h22m14.28s,290.559517,+49d56m34.9s,49.943016,396.00,12.737,Kepler-band,5748.00,1.07,1.04,2016-05-10
1429,Kepler-1526,b,Transit,1,3.90863200,,,,,,0.217,,0,1,0,1,19h00m28.73s,285.119706,+38d51m59.1s,38.866428,576.00,15.646,Kepler-band,4601.00,0.73,0.69,2016-05-10
1430,Kepler-1527,b,Transit,1,160.12991800,,,,,,0.426,,0,1,0,1,19h49m39.46s,297.414414,+46d03m38.9s,46.060818,1560.00,15.130,Kepler-band,6224.00,1.21,1.32,2016-05-10
1431,Kepler-1528,b,Transit,1,1.79111021,,,,,,0.130,,0,1,0,1,19h09m36.71s,287.402943,+46d34m26.3s,46.573986,916.00,14.496,Kepler-band,5857.00,1.03,1.03,2016-05-10
1432,Kepler-1529,b,Transit,1,5.33905686,,,,,,0.187,,0,1,0,1,19h19m28.97s,289.870716,+41d02m26.6s,41.040728,683.00,15.362,Kepler-band,5048.00,0.81,0.77,2016-05-10
1433,Kepler-153,b,Transit,2,18.87022700,0.129000,,,,,0.261,,0,1,0,1,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,,14.262,Kepler-band,5404.00,,0.89,2014-05-14
1434,Kepler-153,c,Transit,2,46.90232000,0.237000,,,,,0.226,,0,1,0,1,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,,14.262,Kepler-band,5404.00,,0.89,2014-05-14
1435,Kepler-1530,b,Transit,2,2.59044340,,,,,,0.146,,0,1,0,1,19h12m39.00s,288.162502,+48d09m54.6s,48.165154,552.00,14.026,Kepler-band,5477.00,0.92,0.88,2016-05-10
1436,Kepler-1530,c,Transit,2,5.32274060,,,,,,0.147,,0,1,0,1,19h12m39.00s,288.162502,+48d09m54.6s,48.165154,552.00,14.026,Kepler-band,5477.00,0.92,0.88,2016-05-10
1437,Kepler-1531,b,Transit,1,1.13854338,,,,,,0.099,,0,1,0,1,19h00m35.18s,285.146577,+39d22m14.9s,39.370798,670.00,13.194,Kepler-band,6260.00,1.16,1.27,2016-05-10
1438,Kepler-1532,b,Transit,1,1.09366356,,,,,,0.120,,0,1,0,1,19h47m36.68s,296.902813,+41d11m53.5s,41.198191,824.00,14.815,Kepler-band,5559.00,0.91,0.88,2016-05-10
1439,Kepler-1533,b,Transit,1,308.54710000,,,,,,0.309,,0,1,0,1,19h43m54.13s,295.975556,+44d42m48.4s,44.713445,852.00,13.215,Kepler-band,6431.00,1.31,1.51,2016-05-10
1440,Kepler-1534,b,Transit,1,5.71668872,,,,,,0.169,,0,1,0,1,19h29m34.89s,292.395391,+43d52m08.7s,43.869072,1107.00,15.665,Kepler-band,5442.00,0.90,0.86,2016-05-10
1441,Kepler-1535,b,Transit,1,138.94420000,,,,,,0.227,,0,1,0,1,19h06m27.29s,286.613698,+38d53m31.1s,38.891969,879.00,14.208,Kepler-band,6021.00,1.08,1.11,2016-05-10
1442,Kepler-1536,b,Transit,1,364.75803100,,,,,,0.280,,0,1,0,1,19h26m20.44s,291.585187,+45d42m56.8s,45.715790,401.00,15.188,Kepler-band,4434.00,0.71,0.67,2016-05-10
1443,Kepler-1537,b,Transit,1,1.44445380,,,,,,0.105,,0,1,0,1,19h37m32.50s,294.385398,+43d49m31.7s,43.825470,503.00,14.536,Kepler-band,5079.00,0.81,0.77,2016-05-10
1444,Kepler-1538,b,Transit,1,175.13881900,,,,,,0.252,,0,1,0,1,18h53m22.97s,283.345714,+45d16m28.0s,45.274456,1291.00,15.245,Kepler-band,5837.00,1.03,1.03,2016-05-10
1445,Kepler-1539,b,Transit,1,133.30367410,,,,,,0.241,,0,1,0,1,18h56m52.66s,284.219433,+44d16m06.8s,44.268543,788.00,15.307,Kepler-band,5176.00,0.84,0.80,2016-05-10
1446,Kepler-154,b,Transit,5,33.04053200,0.198000,,,,,0.202,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,,14.534,Kepler-band,5690.00,0.89,1.00,2014-05-14
1447,Kepler-154,c,Transit,5,62.30327600,0.303000,,,,,0.263,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,,14.534,Kepler-band,5690.00,0.89,1.00,2014-05-14
1448,Kepler-154,d,Transit,5,20.54981883,,,,,,0.343,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,,14.534,Kepler-band,5690.00,0.89,1.00,2016-05-10
1449,Kepler-154,e,Transit,5,3.93276465,,,,,,0.134,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,,14.534,Kepler-band,5690.00,0.89,1.00,2016-05-10
1450,Kepler-154,f,Transit,5,9.91935684,,,,,,0.134,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,,14.534,Kepler-band,5690.00,0.89,1.00,2016-05-10
1451,Kepler-1540,b,Transit,1,125.41311770,,,,,,0.222,,0,1,0,1,18h53m22.68s,283.344497,+41d12m06.3s,41.201741,262.00,14.073,Kepler-band,4540.00,0.74,0.69,2016-05-10
1452,Kepler-1541,b,Transit,1,8.40691199,,,,,,0.103,,0,1,0,1,18h55m08.88s,283.787004,+48d01m46.4s,48.029564,414.00,13.801,Kepler-band,5282.00,0.86,0.81,2016-05-10
1453,Kepler-1542,b,Transit,4,3.95116882,,,,,,0.068,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.654530,336.00,12.639,Kepler-band,5564.00,0.94,0.99,2016-05-10
1454,Kepler-1542,c,Transit,4,2.89223021,,,,,,0.058,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.654530,336.00,12.639,Kepler-band,5564.00,0.94,0.99,2016-05-10
1455,Kepler-1542,d,Transit,4,5.99273738,,,,,,0.078,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.654530,336.00,12.639,Kepler-band,5564.00,0.94,0.99,2016-05-10
1456,Kepler-1542,e,Transit,4,5.10115756,,,,,,0.068,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.654530,336.00,12.639,Kepler-band,5564.00,0.94,0.99,2016-05-10
1457,Kepler-1543,b,Transit,1,6.96710269,,,,,,0.242,,0,1,0,1,19h48m29.83s,297.124312,+47d02m13.3s,47.037025,1114.00,13.487,Kepler-band,6561.00,1.39,1.65,2016-05-10
1458,Kepler-1544,b,Transit,1,168.81117400,,,,,,0.159,,0,1,0,1,19h49m08.40s,297.284990,+49d12m44.8s,49.212456,349.00,14.061,Kepler-band,4886.00,0.81,0.74,2016-05-10
1459,Kepler-1545,b,Transit,1,163.69234900,,,,,,0.241,,0,1,0,1,19h55m35.70s,298.898763,+47d27m47.1s,47.463093,688.00,15.031,Kepler-band,5201.00,0.84,0.80,2016-05-10
1460,Kepler-1546,b,Transit,1,19.59749710,,,,,,0.279,,0,1,0,1,19h50m20.15s,297.583942,+41d32m28.4s,41.541227,994.00,15.412,Kepler-band,5623.00,0.95,0.93,2016-05-10
1461,Kepler-1547,b,Transit,1,0.69297968,,,,,,0.080,,0,1,0,1,18h55m03.38s,283.764074,+42d13m19.8s,42.222172,665.00,13.447,Kepler-band,6078.00,1.12,1.18,2016-05-10
1462,Kepler-1548,b,Transit,1,124.82867900,,,,,,0.236,,0,1,0,1,19h09m53.10s,287.471233,+46d04m50.4s,46.080666,1150.00,15.259,Kepler-band,5706.00,0.99,0.97,2016-05-10
1463,Kepler-1549,b,Transit,1,214.88654500,,,,,,0.229,,0,1,0,1,19h04m12.58s,286.052426,+39d05m45.8s,39.096053,792.00,15.188,Kepler-band,5324.00,0.88,0.84,2016-05-10
1464,Kepler-155,b,Transit,2,5.93119400,0.056000,,,,,0.186,,0,1,0,1,19h13m59.00s,288.495833,+51d04m55.0s,51.081947,,14.258,Kepler-band,4508.00,0.58,0.62,2014-05-14
1465,Kepler-155,c,Transit,2,52.66179300,0.242000,,,,,0.200,,0,1,0,1,19h13m59.00s,288.495833,+51d04m55.0s,51.081947,,14.258,Kepler-band,4508.00,0.58,0.62,2014-05-14
1466,Kepler-1550,b,Transit,1,225.58280900,,,,,,0.269,,0,1,0,1,19h11m03.49s,287.764560,+38d17m40.9s,38.294704,1202.00,14.900,Kepler-band,5991.00,1.07,1.11,2016-05-10
1467,Kepler-1551,b,Transit,1,24.49736980,,,,,,0.237,,0,1,0,1,19h43m08.52s,295.785514,+39d54m28.5s,39.907921,1560.00,15.152,Kepler-band,6136.00,1.14,1.22,2016-05-10
1468,Kepler-1552,b,Transit,1,184.77185300,,,,,,0.220,,0,1,0,1,19h26m42.44s,291.676831,+38d52m29.7s,38.874915,618.00,14.838,Kepler-band,5202.00,0.85,0.78,2016-05-10
1469,Kepler-1553,b,Transit,1,4.24261881,,,,,,0.103,,0,1,0,1,19h27m40.60s,291.919159,+39d01m20.2s,39.022273,719.00,14.955,Kepler-band,5288.00,0.85,0.81,2016-05-10
1470,Kepler-1554,b,Transit,1,198.08877400,,,,,,0.259,,0,1,0,1,19h06m18.28s,286.576164,+41d44m29.3s,41.741473,982.00,15.717,Kepler-band,5297.00,0.84,0.81,2016-05-10
1471,Kepler-1555,b,Transit,1,8.10501635,,,,,,0.144,,0,1,0,1,19h10m32.51s,287.635473,+45d42m57.8s,45.716061,1382.00,15.353,Kepler-band,5866.00,1.04,1.06,2016-05-10
1472,Kepler-1556,b,Transit,1,8.82713457,,,,,,0.175,,0,1,0,1,19h13m35.28s,288.397002,+40d12m47.5s,40.213200,1060.00,15.247,Kepler-band,5608.00,0.97,0.95,2016-05-10
1473,Kepler-1557,b,Transit,1,3.74032496,,,,,,0.136,,0,1,0,1,19h35m31.54s,293.881413,+46d50m20.0s,46.838879,1532.00,15.331,Kepler-band,6099.00,1.11,1.17,2016-05-10
1474,Kepler-1558,b,Transit,1,3.50470358,,,,,,0.061,,0,1,0,1,19h07m16.65s,286.819367,+46d54m42.1s,46.911694,343.00,13.632,Kepler-band,5101.00,0.83,0.79,2016-05-10
1475,Kepler-1559,b,Transit,1,0.97191543,,,,,,0.064,,0,1,0,1,19h29m08.78s,292.286580,+42d04m20.8s,42.072456,580.00,14.500,Kepler-band,5316.00,0.86,0.82,2016-05-10
1476,Kepler-156,b,Transit,2,4.97345600,0.054000,,,,,0.205,,0,1,0,1,19h21m11.16s,290.296515,+37d44m58.2s,37.749490,,14.172,Kepler-band,5094.00,,0.81,2014-05-14
1477,Kepler-156,c,Transit,2,15.90680100,0.117000,,,,,0.227,,0,1,0,1,19h21m11.16s,290.296515,+37d44m58.2s,37.749490,,14.172,Kepler-band,5094.00,,0.81,2014-05-14
