name,a,e,pha
,1.775080313982046,.3989067643347423,N
,1.121862792682997,.4174405023693441,N
,2.368840073993903,.8447476079588214,Y
,1.415719449538231,.3237145296227425,Y
,1.930521629215345,.3701829257429083,N
,1.511289232615889,.5815136285669801,N
,1.157758808034155,.428858463666774,N
,1.143405946284384,.5990955841837897,N
,1.543870659712148,.2356753766513081,N
,1.006681112330176,.5683703303104485,Y
,1.694427249172135,.6683442036059551,N
,1.162797297729088,.4972413915383183,N
,1.63884343282102,.3706589321046316,N
,2.096659819941404,.4573056707184359,N
,1.944171588813129,.5246223531005459,N
,1.827470929411487,.4692893625938426,N
,1.878428182679538,.5628227648423415,N
,1.343838214961113,.5600442408482288,N
,.9468037372718592,.121585640256122,N
,2.175184402506078,.5990602850132868,N
,1.719439301787031,.2813222402572381,N
,1.28584455658479,.7269458857061417,N
,1.066106733395648,.1500297367170358,N
,1.20469038114637,.7166249173090219,N
,.8288105714748339,.570028166596218,N
,2.041032524898308,.475280484399515,N
,2.719572939801942,.5425981759883535,N
,2.41300398201379,.4665139148486258,N
,1.45420959299477,.5903922875356781,N
,2.601534094314935,.6310790801242756,N
,1.313174992825097,.2747112008479309,N
,1.202190328147037,.2720744806722907,N
,1.998636442847107,.7480454783157492,N
,2.077433614179911,.5495524520839317,N
,.8782276089857249,.6657824823882456,N
,1.723044268588654,.6944794607775477,N
,.9610126018949571,.3862331269843964,N
,1.730476104907892,.454123106073948,N
,1.129205178409042,.3926388243462229,N
,1.936228885001935,.7105622177893869,N
,1.265437243046178,.1827653788982152,N
,2.434569032319781,.5400777310880174,N
,2.116731597724927,.5741901788819207,N
,2.609435015720353,.5576276405003797,N
,2.017062636329032,.6189656479028021,N
,1.749804871029443,.4463779269092137,Y
,1.8838289882948,.3419451727670176,N
,2.247262330531479,.4434285996181394,N
,2.631819918594215,.5082311016205298,N
,1.812169001125374,.411997130132825,N
,1.251045661547932,.1717876832638099,Y
,1.412831219668316,.2543044656614825,N
,1.219779251250335,.03185069053079665,N
,1.423420499196675,.2205929840249093,N
,2.436833217248592,.5691211904729045,N
,2.005058148926418,.6405811383594457,N
,2.226055239827614,.5297462011930161,N
,1.893591692272973,.4733182482326495,N
,1.557181627736309,.2725347651256266,N
,2.546845461103467,.5739034327158491,N
,2.016823319937133,.555211224756428,N
,2.212523612916845,.537932782937207,Y
,2.385924770561354,.5914116057253743,N
,.9430942199414202,.2055202701508671,N
,1.30170804358516,.2291693378745785,N
,2.167023690912854,.5838960484578924,N
,.7321147418206211,.5647621093089213,N
,1.049029980017558,.04147768980886291,N
,1.623064938236687,.3600435241492022,N
,2.411707103416735,.7951202988916068,N
,.9531216832211939,.2800657684277835,N
,1.902297153808589,.4958928021032668,N
,.9714201761028205,.2038105602745901,N
,1.029526219786669,.3541206405470483,N
,2.864824579361992,.617671992819645,N
,1.495805531703924,.3305336625017196,N
,1.546735953141728,.5143409651421337,N
,1.174842351764453,.1852569466561016,N
,1.590452593086315,.6600098303619297,N
,1.265549793750488,.5783577352317264,N
,1.818447736986174,.4587809414157873,N
,1.448162779289491,.287790189203413,N
,2.575565374286024,.5065717584657949,N
,1.040504086440616,.3845357796828834,N
,2.713070672468863,.5229202875389325,N
,1.524163419276311,.3139952587175075,N
,2.001822055170191,.6106601444166018,Y
,1.35809822262334,.5491347259120738,N
,1.660945192237037,.4263275597327231,N
,2.510706628036026,.9166553530231362,N
,1.615734564810761,.5574517178534734,N
,.9794507299402274,.3795418399698514,N
,1.193496607810873,.1672932860801599,N
,1.626523723661018,.4923830599923027,N
,2.158567067062039,.5740689230583221,N
,1.730061845080277,.4259368340684417,N
,2.000697123111198,.6745099019143027,N
,2.435684081824617,.6640152376879322,N
,1.945944661703398,.4882090690301746,N
,1.343108233074419,.2847059297895754,N
,1.113948216460363,.1050153947176003,N
,1.33816455415657,.2881029586778828,Y
,1.432617454819643,.3303533588393275,N
,1.793623885169484,.5098779116325584,N
,2.806023566799085,.7623605078836411,Y
,1.578489233427696,.2942324608712705,N
,1.954430544164787,.349463683359201,N
,2.33768227105192,.6615536094737509,N
,1.103168087991759,.08938173643486677,N
,1.904363539264218,.3616056410709018,N
,2.371799330529671,.5205059681752207,N
,1.495913972891829,.1883950566764073,N
,1.684984736022463,.4339074798298719,N
,1.988782271249675,.365812678935138,N
,1.717260754997962,.3798330772184436,N
,1.284323076185714,.4937467195348018,N
,1.340746842953673,.2406669093861618,N
,2.10316380634564,.5559324543599753,N
,1.101774485347103,.08746789309196866,N
,1.155551471877158,.2547216845492035,Y
,1.133347719339542,.1189872014330431,N
,1.356215685895764,.3244578154762599,N
,1.700731577904905,.4834451067426945,N
,2.322979984379494,.5413659249101928,N
,2.547520055988468,.8964597576735309,N
,1.473609081735759,.3391994438027558,N
,1.146086220460872,.4450386337716404,N
,2.075490495823081,.5148109619176511,N
,1.157231865138953,.3124871600618612,N
,1.510605205751192,.8700295741422713,N
,2.617394856576582,.7781090438475912,N
,1.913150495893422,.4865526610810024,N
,1.958010857804847,.4931272553010597,N
,2.145413748764109,.8002053980496165,N
,1.454621959249107,.4070142429403413,N
,1.29053115010213,.05231967963774131,N
,2.446229574256649,.7002739035642855,Y
,1.839531935180628,.4814346398248688,N
,1.417487529801684,.4654224123354842,N
,1.411375521191295,.2943836966650161,N
,1.719996333357254,.462856876763924,N
,2.334633171190128,.5286791005717226,N
,1.729906478169893,.4252460258869365,N
,1.316728554597668,.2244708522633397,Y
,.9782346464194464,.3408149188676688,N
,1.695107766793478,.6077289564986881,N
,.923652751422158,.2900995167148576,N
,2.007288098201748,.5639208216027899,N
,1.92823584966976,.92142253994833,Y
,1.962575935502914,.4179871256668429,N
,1.757532996977978,.3643949931988493,N
,1.516250290078957,.2374735252519436,N
,1.619090839335376,.2339033306126703,N
,1.9809276444301,.4698985244537503,N
,2.00003916026109,.4384445944266996,N
,1.8353081317821,.5482446917935547,N
,1.727018995775327,.4089788278689222,N
,2.062710857233042,.5825828748801741,Y
,1.233787336718952,.6839759329287477,N
,1.687655429655237,.3746346427058803,N
,1.685217290227206,.3562366173886997,N
,1.501098798425716,.2849833603320466,N
,1.332503521140059,.1825766719731517,N
,2.467353093437223,.7871972496973066,N
,1.964041941847673,.4919485006115215,N
,1.939216532091966,.3555523973491997,N
,1.641652682504622,.3760162036568386,N
,1.572046185182547,.5500957077034733,N
,1.934017912044826,.5204077353114017,N
,2.266916407409146,.5193699029446536,N
,1.74117900882612,.4283287024953874,N
,2.028267909296422,.516825724351091,N
,1.382252044985198,.2494276983248656,N
,2.530531358028288,.5795641168808657,N
,1.419886803453022,.2032295765377923,N
,1.777233154524345,.8660038235707093,Y
,1.848765382733096,.3415681180189753,N
,1.18888430520106,.5223668046721731,N
,2.515809198172569,.6909697735332911,N
,2.529993501021848,.7249945190547927,Y
,1.311341585152964,.3252886476116412,N
,1.132209723894457,.1483428200138227,N
,1.304106487348183,.2084752431348014,N
,1.125454157471906,.2210285850406965,N
,2.738486137163039,.7482057863403084,Y
,1.206015180052216,.192698126517019,N
,.666234494087008,.4717193430257721,Y
,1.538410728369884,.402631690410601,Y
,1.96044463035728,.3488286592345715,N
,2.332998792645146,.6965993536792353,N
,2.263022611270681,.5927715767645871,N
,1.136009013579141,.269099645702412,N
,2.103566835467761,.4820856330656014,N
,.7793618380574865,.52678773444675,N
,1.583421275496105,.5150321177042412,N
,.8620706025516475,.3571723901565089,N
,2.624929699458125,.6533770590577787,N
,1.641038188408503,.4303089032844121,N
,2.191401639745556,.5717879573066136,N
,1.30003986558294,.4623069911736021,N
,1.892614048683926,.4655636236413917,N
,.6693855344383162,.5030673981880097,N
,2.316907680351847,.8155549149193287,N
,2.034418280886839,.5785182553626322,N
,2.449128122819179,.5721062307491326,N
,2.05200082155326,.960996709296704,N
,1.195601334801726,.1593941057981537,N
,1.693187857222714,.4753357488835634,N
,2.052865386753185,.5962442645671933,N
,1.364593944145973,.2837206097252115,N
,1.942969243914304,.4245340599863319,N
,2.299233789702287,.7599248140796048,N
,1.240440318438479,.1952803229759333,N
,2.839208335864148,.5826786530656212,N
,.9577426975899262,.4801011381167056,N
,1.36142236181839,.7101039015515762,N
,2.463354834516439,.7839637494592652,N
,1.701982423397838,.4106962442180558,N
,1.209267460400153,.2252185368281919,N
,1.976270652387433,.5667465367691938,N
,1.510613561352651,.3663384545578038,N
,2.071253008594832,.4787611293712445,N
,1.499903464767765,.5001747631019936,N
,1.235315079417638,.1441919188595704,N
,1.354935400518956,.4792634701274587,N
,1.136336327431674,.05558477709017644,N
,1.455140782581056,.7344022931202124,Y
,1.049570309868208,.09802480849417633,N
,1.323923485476788,.2887588641070459,N
,.8990653056846282,.2660224254053033,N
,2.255136269891291,.523438643855084,N
,1.263584237859554,.3355193099159906,N
,2.583315806063078,.7836283386010054,Y
,1.816193674434427,.4486313601303448,N
,2.6867648871182,.6515957356835903,Y
,2.104364664348649,.6051508258343715,N
,1.548851107312199,.3477205757409688,N
,2.24547021272911,.7148477301283978,N
,1.40831144701682,.2254840301372788,N
,1.450157615990492,.6523320985004931,N
,.9861258764562211,.1972263796378925,N
,1.140969062971916,.1787483332340415,N
,1.432627187454058,.244168392205301,N
,2.546971160716062,.8460668502395001,N
,1.297380854432291,.2336323264527449,N
,1.334611333212012,.1999100977579689,N
,1.271028461769338,.6285291978831932,N
,1.661624166743224,.3925337606233102,N
,1.464084571993465,.2520819984918281,N
,1.765717572845702,.4375385095037817,N
,1.301622936478966,.2191734808564599,N
,1.764836663771076,.4162830400894733,N
,2.437937052583197,.4778998504466457,N
,2.623983806070411,.5368800487632817,N
,1.179292928562608,.1845479916208808,N
,2.069941905115801,.493606589629222,N
,1.693035876284843,.5815909620951371,N
,2.083901386105709,.5776078850948902,N
,1.573971764885025,.4239081481429131,N
,1.490437354354924,.3243025914115185,N
,1.831985591307926,.4187583759161806,N
,2.014974093918424,.501314992345809,N
,2.584179239506264,.5170395885602799,N
,1.393774040629707,.3949920058026129,Y
,1.51659756869483,.6716498773721031,N
,2.563652571513729,.787541722718866,N
,1.883202709727186,.5204542246144308,Y
,1.897342307822562,.5077761509677723,N
,1.886328197431685,.509538133614818,N
,1.175547235576268,.06899862374891987,N
,1.386991345884279,.4148401267876205,N
,1.28416551765962,.2205601845104382,N
,1.570273784203744,.3618581058514682,N
,1.077535456026217,.3768655611072373,N
,1.023373782222798,.2250875388351636,N
,1.975273842715981,.5204030779771965,N
,2.283106974264666,.4986605516361589,N
,2.05119034837146,.5120297404936743,N
,1.93087839636567,.4592807633627403,N
,2.78729748375418,.8103800299097094,N
,1.939204312519353,.5131614899814251,N
,1.851918243686748,.4450064131241519,N
,2.231557699513237,.6959883117642915,N
,1.612005967363281,.3489117604667317,N
,1.164479907943132,.05840442349709232,N
,2.086890379735505,.5334196441843314,N
,1.100052892788321,.1683820405982221,N
,1.02433801574352,.3095178479672354,N
,1.718051699893134,.5650895190136844,N
,1.903580178535482,.7121741081789573,N
,1.3835375570739,.3055170404739176,N
,1.269734940242644,.8161417247819868,N
,1.525622839868832,.415825122179779,N
,1.637457855967335,.370758943544323,N
,1.329753621901697,.5529116858081152,N
,1.062731933423955,.1945909792170825,N
,1.692251925302565,.3611456290947074,N
,1.510747903738443,.3725945088523925,N
,.8606518701534326,.6205391963456105,Y
,1.238045863899387,.369696861787311,N
,1.18647474324388,.2542958347314985,Y
,1.226306774578296,.3425339772229078,N
,1.071876277523556,.1336685916484902,N
,1.722948451143308,.4642619861732272,N
,.8582522073155349,.3820110778151134,N
,1.374635722291041,.1738186795897815,N
,2.018490986620228,.4346581552245176,N
,3.255714815664245,.6295718739560857,N
,1.490964534981981,.4674630668213916,N
,2.674016940898325,.5326259408360778,N
,2.183004997788002,.4082974687281039,N
,2.015543864246316,.5201258064740026,N
,1.65238080643802,.544410604862792,Y
,2.120300169566498,.5504197364446729,Y
,1.111822514304379,.5293518379962848,N
,2.534054739368856,.5928849013596044,N
,1.16682007425759,.1905959187732818,Y
,.8584427610780684,.5839750917557972,N
,2.251367092876055,.551524642802741,Y
,1.377911151246216,.5297346606215334,N
,2.138630269336461,.5459086302460134,N
,2.039727740393947,.6087614294858317,N
,1.346770387287334,.3570293369638169,N
,1.462954260460612,.3094357433548827,N
,1.700169687183928,.3268390354598472,N
,1.207979110002431,.1554752594650418,N
,2.100140295420754,.6171296653409807,N
,1.34550789874084,.2877436923403642,N
,1.707392475942532,.4127015459012975,N
,2.406132996765079,.5103040481682255,N
,1.025130571472421,.574834597828655,N
,1.782061351443223,.489446566298888,Y
,.7774274991723401,.5441707444454551,N
,1.243072461961253,.1719113903065584,N
,1.618975899285328,.358618568476808,N
,1.026251905244728,.2494656640754027,N
,.7412567395300427,.4631709058230991,N
,2.218728769221852,.6651710811506735,N
,2.039873369158011,.5474398460342413,N
,2.852955239800572,.6792978520339388,N
,1.826593913161199,.4668981029024872,N
,1.806522262742877,.475334471841412,Y
,2.63106546241834,.7442512123407838,N
,1.172653141556713,.185250496306657,N
,2.007400427116137,.6699788994688499,N
,.9551291273483944,.6749808957950076,N
,2.547757129724501,.5722530352916396,N
,1.749796576893129,.4900988150356017,N
,1.514467431029607,.5166058260866362,N
,2.560892583672646,.5856684524496606,N
,2.322986616975657,.5740190081253804,N
,1.412151387326253,.5162584244343658,N
,1.270424398810145,.2734988885163215,N
,1.602867082547478,.2814187126214941,N
,1.374763927329153,.1523815351525156,N
,2.347734043470913,.7602119020385225,N
,1.837761475962297,.5248111166557554,N
,1.633308034414263,.3962111193264163,N
,1.390551157300236,.209520511043147,N
,1.727039808416388,.4767217403287245,Y
,1.946270209552665,.535550052356645,N
,1.243799915426155,.2808929968516072,N
,1.375641824905519,.2691765536456969,N
,1.067743165942997,.2000554358286125,Y
,2.803410104111889,.7207815049117744,N
,1.991619437548313,.6092165450704878,N
,1.75363565151122,.437992611583615,N
,1.731733760484584,.4454347573004501,N
,2.041838214985627,.5884541815324521,N
,1.542023843152234,.2391160073434111,N
,1.059552369069648,.3041410232960201,N
,1.968454138503145,.5958780761351437,N
,1.457454201208266,.4078687762414188,N
,2.024041749117194,.4806406877989323,N
,1.905539238170906,.5403837788645345,N
,1.304396016987665,.2828758792037085,N
,1.548674424228179,.3596101618485864,N
,1.358149901976451,.312656287287402,N
,1.105500901046397,.4464495419490901,N
,2.468423480096386,.7127734995067574,N
,1.948282252604356,.4361062484717617,N
,2.235316681513702,.6123513476384329,N
,1.895335853100186,.3854014365483722,N
,1.697963323496362,.319957911125356,N
,1.821731735365683,.5988720254448958,Y
,1.157838162615041,.1687038445356028,N
,1.916555273307943,.5312866287101086,N
,1.596011291003039,.3218321693107529,N
,2.364569109936386,.4532568053673914,N
,2.053012414470225,.4871815139284555,N
,2.898081556978184,.7698717435108484,N
,3.076737397440038,.6649310899148225,N
,1.301531225150572,.2146508705990007,N
,2.583594057270547,.5299116299417845,N
,2.105018811094872,.9502541767272953,N
,1.067523221071158,.1019543904203439,N
,1.219340381368062,.1658970541256615,N
,.8723762646637319,.2462338344728594,N
,1.209568497014943,.2830126887771353,N
,2.619804587964081,.6122997074665315,N
,2.183740664063664,.5001132947269968,N
,.9641975675760355,.1882597083901622,N
,1.937143294219787,.4296999593813265,N
,1.354605510381618,.2168241825265955,N
,2.308797143113768,.6449379297473501,N
,1.423202122931175,.4924684598403282,N
,1.311706195719957,.6124890586945608,N
,1.631912839107632,.6252026697806,N
,2.703543815073449,.5874129761956739,N
,1.085787031401435,.1824114722835366,N
,1.413700931821047,.2524807957153602,N
,2.3819458984819,.4697123299633078,N
,1.317100356545043,.1386304085856875,N
,1.610581933869832,.3594997723865829,N
,2.47404381751462,.5658045317163124,N
,2.071957703288158,.4888702593247783,N
,2.10244818301542,.5528810796296398,N
,1.347067745530969,.5402663978137271,N
,2.118941425204871,.8438882689248669,N
,2.375220008467392,.5492371472843979,N
,1.688499184457221,.3387010185014759,N
,1.250660377917248,.1588721863266764,N
,1.61375157706861,.4428734056212168,N
,2.024440356631376,.5258095928490888,N
,1.424686840871747,.3136842251394303,N
,1.088966511899459,.4854609950562857,N
,1.439190490407442,.2512365049719343,N
,1.233359111555836,.3798713245951951,N
,1.85401376711758,.571388316550863,Y
,2.072502279446265,.5771130247730466,N
,1.067930607362027,.1917776863599751,N
,1.591243746032343,.6501254765815015,N
,1.61376253786423,.6518439310421533,N
,1.441630610588892,.1339061200298042,N
,1.188789555376387,.2516731231972118,N
,1.608476018165074,.2828768763428801,N
,2.52560080004096,.600191957093764,N
,1.433649497795467,.2230101719433175,N
,2.367381141958329,.4655467783133569,N
,1.299277500336293,.0902647005906657,N
,1.137281628528948,.6487849405706134,N
,1.860300628026856,.3240671499960118,N
,2.296964647007836,.5607204748007418,N
,1.971678658813377,.4288253481745697,N
,.9344473386697326,.1058340576334828,N
,2.09933319741858,.4183227062592485,N
,1.392729325966211,.2604272110195272,N
,1.459510020580109,.2816293156616934,N
,1.511970551979677,.3963072664740607,N
,1.21430747316073,.1693478974254292,Y
,1.163078505323514,.1350116092632943,N
,1.917986991138907,.4422148397462131,N
,1.846830541177292,.4766964634232686,N
,2.239639050088172,.4941290792624826,N
,1.418389809374386,.1748891523147827,N
,1.544166625358245,.5192980046797571,N
,1.225784493560846,.1777611526499051,N
,1.885601364288377,.3375727338979456,N
,2.417313983174366,.4669444882585743,N
,2.175554267883747,.4162435698083357,N
,2.724605820234566,.6940850353549788,Y
,.954503435925467,.3003199717334202,N
,1.54186619442039,.3483158475427768,N
,1.417037249536815,.2312216835055396,N
,2.391522561492353,.4842671678680126,N
,2.315626019618726,.4873444741981856,N
,2.099455570277136,.4254422920084959,N
,1.759109490509822,.3447449082359555,N
,1.874789986953907,.4028526300459388,N
,1.291518454651759,.2568434335073476,N
,1.805614856647886,.6181430290147546,N
,1.172276864762616,.2661136023424069,N
,2.308628413165545,.5765433598387419,N
,2.601837092276894,.5338383291827992,N
,3.887767372231124,.8039506114972451,Y
,1.907788688206524,.4505463939053246,N
,.9686663753984744,.1823570857693829,N
,1.128341748034913,.2387942415755764,N
,1.073399830486436,.3590625389007481,N
,1.78932916609071,.5592882623880944,N
,2.152951071132621,.5112995082627607,N
,1.418529951122942,.09190215526372381,N
,1.526413998483021,.6048503515726982,N
,1.404975967388316,.3045656452116211,N
,1.681395139141388,.3430962825607594,N
,1.792324127846873,.4540568113269839,N
,1.19234083497039,.2090165699647989,N
,1.157063235248793,.484289217532685,N
,2.55846753195287,.5981939670039814,N
,1.342197631016717,.1908804347717272,N
,1.107909841263629,.2261909732341114,N
,3.869582223596687,.8414005975934183,N
,1.76260057114822,.5484967211455332,N
,1.481590014878724,.1609886345835537,N
,2.01003462055689,.4236901942209751,N
,1.498619282918564,.4242456003081976,Y
,1.311048637078168,.1667873431896779,N
,1.609619047595564,.2311273787532331,N
,1.141172663219036,.3688951516411653,N
,1.67431392224144,.3981146667961537,N
,1.847206984826002,.3474764341904562,N
,1.319165973447463,.1836690485961629,N
,1.803937898823715,.4713156906726178,N
,2.198917762736222,.6199328787238959,N
,1.279536396799843,.2227577139835575,N
,1.714386344723161,.4230576145222353,N
,1.058629727750416,.158292949136821,N
,1.306983053472762,.1772066321715114,N
,1.53863313512248,.2622011620659964,N
,2.106505775925277,.5389080245409893,N
,2.457131936301938,.6692586614448839,Y
,2.008560071843291,.4794886386582243,N
,1.431533365573102,.2078949298540276,N
,1.393894745524043,.5189069926267619,N
,1.216827068013215,.2221882068119633,Y
,1.874471891240509,.5561393426171115,N
,1.664580024739988,.3431795927015216,N
,1.273947946300298,.6064231673864575,N
,2.60955585969079,.6625759901230914,N
,2.245262348437179,.8323679933960898,N
,2.758993483534565,.5511004100804774,N
,.9392574186145527,.171302686842966,N
,2.113949043448894,.5048750551258785,Y
,2.361257442486197,.6911069154075055,N
,1.034395979150847,.3493257946042482,Y
,1.480531854798933,.5438848486911924,N
,1.565982958013515,.2137085311028187,N
,1.240233408148606,.4746914438537934,N
,1.997618069949023,.466279620236179,N
,2.168870524107878,.4938220286298495,N
,1.058401379336928,.007798088284574759,N
,3.087162900739751,.6099951412693834,N
,1.072756775010827,.1111692278329803,Y
,.9699285771634212,.1228965759445376,N
,.9725294953116508,.1248354075710651,N
,.9803328493719394,.1454608803809298,N
,1.76582143178907,.4083699119050939,N
,2.147384682018691,.5334906463944462,N
,1.231930056051783,.2782193956274275,N
,2.554544701131793,.7859974791791173,N
,1.444885977082439,.2640756649535014,N
,1.321236705649901,.3156904076391758,N
,1.649053858268821,.5869556951485285,N
,.8601587067335928,.4363398661996119,N
,1.93983720671139,.3997264344546402,N
,1.964601942480541,.4904247323571715,N
,1.680941737021864,.3261543935252999,N
,1.719318502119681,.4344639797325667,Y
,2.300141201790369,.4628455197102871,N
,1.635101589741228,.4860496246201864,N
,1.107285201079062,.1780847478430379,N
,1.172726932477695,.0235266792071986,N
,1.496823090379686,.1534778795420305,N
,2.079871736630271,.7452355799190539,N
,2.091069172306861,.4652756147830684,N
,1.60972198303702,.2473532899318581,N
,2.268137713111426,.5662975517718217,N
,2.064484275503958,.499361208062564,N
,2.053962440168766,.442680561744472,N
,2.024855907934499,.4937726933095856,N
,1.793277910156913,.4769278915422866,N
,2.785290049967156,.5360621546056201,N
,2.473591638537301,.4898013977793966,N
,.9446896201548065,.6073486297399139,N
,2.176580719889992,.5151438313048825,N
,1.481643711720374,.2845749980218183,N
,1.606247900071681,.2583951989233113,N
,1.559878660260988,.4045587771614786,Y
,1.091728152984079,.06373134036492281,N
,2.594046199697272,.6343208277578659,N
,1.916184216583753,.56757682170598,N
,1.279311024146035,.1472466219179449,N
,2.5259110511406,.7562434793017456,N
,.9633829663603701,.4748461303286433,N
,2.710611789054021,.6825033770307586,N
,1.764684312263311,.711484692132355,N
,2.128931755630322,.5187847225564125,N
,1.683056552246109,.3287162601839912,N
,1.459668054535573,.2636272082896912,N
,2.134049595908206,.4587961940562515,N
,2.278964429278561,.5434840419670784,N
,1.600573274942772,.390902524604587,N
,1.76753887156752,.9257731496106013,N
,1.338258103682771,.2067728550009125,N
,1.550144638263843,.3671954731239638,N
,1.274510834343965,.3313229136933444,N
,.9839211162616174,.1379395146209492,N
,.9919138689864938,.2132378344911856,N
,1.196762496873759,.04507750670710992,N
,1.831167608302559,.4329929358508181,N
,1.602615542654684,.4902754984809916,N
,2.229357588583654,.4216166555860808,N
,2.826100589501127,.565818772663825,N
,1.670862864994197,.363748091926925,N
,1.146080049801391,.1095755760080762,N
,1.078703708975537,.4959838729675857,N
,1.278054871536877,.4765530445395283,N
,1.158868623546847,.5217288750742889,N
,1.375248618318004,.263682290060626,N
,1.258745737842943,.4160984069194509,N
,1.647121189818316,.4108378095242164,N
,.7853524891880792,.7502438509643197,N
,2.116499797420528,.4657468185477553,N
,2.33827563464166,.5103581162090307,N
,2.221483957201528,.4966085771580216,N
,1.376175904835214,.6823085185743626,N
,1.907469389905432,.5871033087406117,N
,2.511453933831453,.5835897198470885,N
,1.610409408730627,.3559517095764092,N
,2.288348394530121,.4961405175533906,N
,2.947440882230177,.6147067900158982,N
,1.732747036195416,.6917288163078643,N
,1.638926785878035,.3255138155522592,N
,1.084054788976657,.2379113124126797,N
,1.121079487920144,.2460503647155783,N
,1.792319642160118,.5320651996236161,Y
,.9449581472070787,.737423850910718,N
,2.641998480958643,.6176404022449951,Y
,1.672936873898205,.2681806807105832,N
,2.158408969743647,.4698972351723378,N
,1.651689870525365,.9102732270714439,N
,2.208758412000294,.4953913616537359,N
,1.086694796346299,.7347702652897553,N
,2.147511354251754,.4695132639443628,N
,2.164988616771039,.7616659442784812,N
,2.540452296238158,.5385990527414798,N
,2.03189806200161,.5143757433447482,N
,3.608987993286996,.678089648319996,N
,1.780112549481012,.7058585198040589,N
,1.482347037369193,.6683659393685774,N
,1.306657127789383,.06084264015699464,N
,2.063112716017422,.5620125155899222,N
,1.488349344802873,.2642373614006819,N
,1.567429717093178,.3441745214339447,N
,2.022938248245607,.4219859217945178,N
,2.421372202335308,.5321225377721021,N
,1.411903604722398,.2170925132504859,N
,1.138373771553444,.2768712669660826,N
,2.023381407680841,.5236471813992932,N
,2.076866348788404,.4753497397684863,N
,2.710164552359137,.869867230883743,N
,1.40787747377831,.6273593292729792,N
,2.393550187137041,.6652625803807446,N
,1.656893147193231,.4568189749921182,N
,1.901625725450194,.4814482463416511,N
,1.23158263411118,.1520060819974623,N
,1.759534832476926,.4430328073756066,N
,.883068708279894,.280773116669499,N
,1.259409313560449,.1816834628479288,Y
,2.211227288773379,.5760241966911325,N
,1.108696422048293,.1516836248045009,N
,2.280526418129399,.4851354039062373,N
,1.476236834656508,.2500324864925962,N
,2.236742343264487,.5118162725040926,N
,1.955689177132538,.459439653661059,N
,1.101900475529741,.09902350199905734,N
,1.510183810786707,.6345820278144152,N
,2.688776482273087,.5768357831340029,N
,2.757241004506737,.6072139152386713,N
,2.179297286843584,.7168261164368482,N
,2.443865312073269,.7684677197298522,N
,2.092162107920747,.489498398789697,N
,1.189444099705683,.5810773778870785,N
,1.969110782589325,.4443998253604876,N
,2.25136743015924,.5466680081553033,N
,1.90715920143335,.5695042354406621,N
,2.129979168793386,.4420522773017677,N
,2.469115929426123,.7696280017698841,N
,2.671430801803303,.6174205867048548,Y
,1.701678447766243,.3433998833805917,N
,1.962508774727201,.5765849371362284,N
,2.753219137339252,.5990165373627495,N
,1.517467519599834,.69818482918683,N
,1.772798687161323,.3608766140967825,N
,1.041789686403762,.08666838435482581,N
,1.39705159661772,.4130459196055113,N
,1.850540044653931,.4880326071038762,N
,1.904857062123783,.3385654780489016,N
,1.127361337539165,.36645788671978,N
,1.066822624425104,.2629518779760249,N
,1.737588572975075,.3272856777332229,N
,2.039170620994456,.7051799107123246,N
,2.500005285780878,.5151102758969441,N
,1.796857375455156,.3525886877646318,N
,2.402068055564636,.469273706120685,N
,1.202426937428122,.1968938838718154,Y
,2.464755942991452,.572851723107763,N
,2.101532224373379,.4894344193429478,N
,1.144185781235358,.1883717633537392,N
,2.520493690088367,.6138521038747979,N
,1.3074089304605,.2390286208302073,N
,1.117005563140957,.06781217045476415,N
,1.640094508206809,.3438448328973079,N
,2.185646443518693,.4195247723187135,N
,1.75268467724989,.6263542054986294,N
,2.248643212540696,.4442854461323041,N
,1.975506594078788,.5857752548994983,N
,1.219673447540636,.4525869980575622,N
,1.230892245458867,.5535728511458633,N
,2.157200760893611,.4722266306586817,N
,2.120131434549863,.5207705000009171,N
,2.613564568838096,.5272713150110196,N
,2.259726018690474,.5376143091526633,Y
,2.11547889134099,.5723626470403446,N
,1.335821790107947,.5222956526669315,N
,1.569644567757016,.352038032581046,N
,1.03605236404023,.149013983423397,N
,1.463735219464873,.5653091524985094,Y
,1.480879127346288,.2680983593386907,N
,1.70800392235982,.5296983150598933,N
,1.240003154581243,.2044111023673275,N
,1.090611663046179,.1812786655514446,N
,2.24657925146123,.4467849356971713,N
,2.657150832382684,.5111476125805785,N
,2.136765850877991,.3922381068339889,N
,2.172763065589705,.4296527244130401,N
,2.205432125764136,.5349019188758216,N
,2.374056969565537,.5349535961827671,N
,1.203563696716663,.1647656870953638,N
,2.361095356508184,.4545243244205364,N
,1.529066073250007,.4058760809128035,N
,2.303791816173079,.4903204175275199,N
,.8048874541754941,.1989225453467638,N
,2.189491631318339,.8576358481998575,N
,2.088670479204563,.506049027040446,N
,2.245663151524861,.4944785469127083,N
,1.138731500914197,.6482168129998679,N
,1.801396813634992,.453394355976638,N
,1.68464553963545,.3416643117079857,N
,2.282170191186826,.5012956081806658,N
,1.688620649465955,.6705012991308089,Y
,1.107730689080635,.351613722653464,N
,2.174033120056215,.4220828082955836,N
,1.557722915138537,.3171840885302019,N
,1.904284280782716,.3853397967819663,N
,.8562074769809962,.2251180206792296,N
,2.254061954513993,.5580744652033554,Y
